municipality_code,municipality_name,harvest_year,planting_mmdd,r1_offset_days,r6_offset_days,water_deficit_reproductive_mm,dry_spell_longest_reproductive_days,hot_days_reproductive,precip_total_season_mm
4301859,Barra do Guarita,1998,10-11,56,107,0.0,6.0,0.0,1397.9000000000005
4301859,Barra do Guarita,1998,10-16,56,106,0.0,6.0,0.0,1330.3000000000004
4301859,Barra do Guarita,1998,10-21,54,104,0.0,6.0,0.0,1329.3000000000002
4301859,Barra do Guarita,1998,10-26,53,103,0.0,6.0,0.0,1401.2000000000003
4301859,Barra do Guarita,1998,10-31,52,103,0.0,6.0,0.0,1268.0000000000002
4301859,Barra do Guarita,1998,11-05,52,103,0.0,6.0,0.0,1211.4000000000005
4301859,Barra do Guarita,1998,11-10,51,103,0.0,6.0,0.0,1240.5000000000005
4301859,Barra do Guarita,1998,11-15,50,103,0.0,6.0,0.0,1139.4
4301859,Barra do Guarita,1998,11-20,49,103,0.0,6.0,0.0,1153.4
4301859,Barra do Guarita,1998,11-25,48,102,0.0,5.0,0.0,1124.0
4301859,Barra do Guarita,1998,11-30,48,101,0.0,5.0,0.0,1140.8
4301859,Barra do Guarita,1998,12-05,47,101,0.0,4.0,0.0,1150.3000000000002
4301859,Barra do Guarita,1998,12-10,46,102,0.0,4.0,0.0,1171.3999999999999
4301859,Barra do Guarita,1998,12-15,46,105,0.0,4.0,0.0,1224.2
4301859,Barra do Guarita,1998,12-20,45,107,0.0,5.0,0.0,1386.1000000000001
4301859,Barra do Guarita,1999,10-01,63,118,93.57751789517181,6.0,0.0,821.2
4301859,Barra do Guarita,1999,10-06,61,117,101.28495852074079,6.0,0.0,719.9000000000001
4301859,Barra do Guarita,1999,10-11,60,115,93.67624806054324,6.0,0.0,718.1999999999999
4301859,Barra do Guarita,1999,10-16,59,113,106.1150931986702,6.0,0.0,686.4000000000001
4301859,Barra do Guarita,1999,10-21,58,112,101.31502332743064,6.0,0.0,645.3000000000001
4301859,Barra do Guarita,1999,10-26,58,111,40.7963022202909,5.0,0.0,587.1999999999999
4301859,Barra do Guarita,1999,10-31,57,110,1.624712193521452,5.0,0.0,569.4999999999999
4301859,Barra do Guarita,1999,11-05,56,108,11.96746360938261,5.0,0.0,530.1999999999999
4301859,Barra do Guarita,1999,11-10,55,107,0.0,5.0,0.0,511.0999999999999
4301859,Barra do Guarita,1999,11-15,54,106,8.240574410848668,3.0,0.0,513.0999999999999
4301859,Barra do Guarita,1999,11-20,53,105,17.02047621781665,3.0,0.0,508.49999999999983
4301859,Barra do Guarita,1999,11-25,53,104,37.77968512183655,4.0,0.0,547.1999999999998
4301859,Barra do Guarita,1999,11-30,52,103,61.561318737386905,4.0,0.0,585.8999999999999
4301859,Barra do Guarita,1999,12-05,51,103,71.81398641689772,7.0,0.0,603.4999999999998
4301859,Barra do Guarita,1999,12-10,51,102,71.85404358964547,8.0,0.0,665.0999999999997
4301859,Barra do Guarita,1999,12-15,50,102,75.2073580708986,8.0,0.0,666.6999999999998
4301859,Barra do Guarita,1999,12-20,49,101,12.609248624295814,8.0,0.0,641.7999999999998
4301859,Barra do Guarita,2000,10-01,68,121,50.936244110182535,5.0,0.0,687.9
4301859,Barra do Guarita,2000,10-06,65,117,52.189853808435096,5.0,0.0,626.1999999999999
4301859,Barra do Guarita,2000,10-11,63,115,48.808029741553746,5.0,0.0,621.3
4301859,Barra do Guarita,2000,10-16,63,115,48.40166662739642,5.0,0.0,595.2000000000002
4301859,Barra do Guarita,2000,10-21,61,113,47.161599558008184,7.0,0.0,554.0000000000001
4301859,Barra do Guarita,2000,10-26,60,111,40.863931929182556,8.0,0.0,580.7
4301859,Barra do Guarita,2000,10-31,58,111,63.28260174235309,8.0,0.0,573.1
4301859,Barra do Guarita,2000,11-05,57,110,58.33188663352949,8.0,0.0,527.7
4301859,Barra do Guarita,2000,11-10,55,108,47.10177625616743,8.0,0.0,527.3000000000001
4301859,Barra do Guarita,2000,11-15,53,105,21.62640425768585,8.0,0.0,503.5
4301859,Barra do Guarita,2000,11-20,51,104,0.0,8.0,0.0,543.4
4301859,Barra do Guarita,2000,11-25,50,103,0.0,8.0,0.0,582.5000000000001
4301859,Barra do Guarita,2000,11-30,49,103,49.20759014135134,8.0,0.0,594.7000000000002
4301859,Barra do Guarita,2000,12-05,48,103,41.73521886946317,9.0,0.0,564.2
4301859,Barra do Guarita,2000,12-10,47,103,88.27145864491581,9.0,0.0,551.2000000000002
4301859,Barra do Guarita,2000,12-15,47,102,35.65834186402252,9.0,0.0,535.2
4301859,Barra do Guarita,2000,12-20,47,104,45.05430864463507,9.0,0.0,581.5000000000002
4301859,Barra do Guarita,2001,10-01,61,116,0.0,6.0,0.0,1185.1000000000001
4301859,Barra do Guarita,2001,10-06,61,114,0.0,6.0,0.0,1173.3000000000002
4301859,Barra do Guarita,2001,10-11,59,112,0.0,6.0,0.0,1168.1
4301859,Barra do Guarita,2001,10-16,58,111,0.0,6.0,0.0,1051.2
4301859,Barra do Guarita,2001,10-21,58,111,0.0,6.0,0.0,970.0000000000001
4301859,Barra do Guarita,2001,10-26,58,110,0.0,6.0,0.0,943.4000000000001
4301859,Barra do Guarita,2001,10-31,57,109,0.0,6.0,0.0,908.6000000000001
4301859,Barra do Guarita,2001,11-05,56,108,0.0,6.0,0.0,874.6
4301859,Barra do Guarita,2001,11-10,55,107,0.0,3.0,0.0,858.0000000000001
4301859,Barra do Guarita,2001,11-15,53,106,0.0,3.0,0.0,814.3
4301859,Barra do Guarita,2001,11-20,51,103,0.0,5.0,0.0,873.5999999999999
4301859,Barra do Guarita,2001,11-25,51,102,0.0,7.0,0.0,872.1999999999998
4301859,Barra do Guarita,2001,11-30,50,102,0.0,7.0,0.0,885.9999999999999
4301859,Barra do Guarita,2001,12-05,49,100,0.0,7.0,0.0,871.5999999999998
4301859,Barra do Guarita,2001,12-10,48,100,0.0,7.0,0.0,916.9999999999998
4301859,Barra do Guarita,2001,12-15,49,100,0.0,7.0,0.0,884.8999999999999
4301859,Barra do Guarita,2001,12-20,48,101,0.0,7.0,0.0,915.3000000000001
4301859,Barra do Guarita,2002,10-01,61,117,96.19143963106475,8.0,0.0,709.6
4301859,Barra do Guarita,2002,10-06,60,115,87.01471038944833,8.0,0.0,659.8000000000003
4301859,Barra do Guarita,2002,10-11,58,113,92.70598384285088,8.0,0.0,600.4000000000002
4301859,Barra do Guarita,2002,10-16,58,113,100.13384055721427,8.0,0.0,588.7000000000002
4301859,Barra do Guarita,2002,10-21,57,112,104.19192947211695,8.0,0.0,561.5999999999998
4301859,Barra do Guarita,2002,10-26,55,111,74.62405916747852,8.0,0.0,574.2999999999997
4301859,Barra do Guarita,2002,10-31,56,111,79.9032779261769,8.0,0.0,578.3999999999997
4301859,Barra do Guarita,2002,11-05,54,109,78.11333344512552,8.0,0.0,584.1999999999996
4301859,Barra do Guarita,2002,11-10,54,109,83.91713995755256,8.0,0.0,594.6999999999998
4301859,Barra do Guarita,2002,11-15,53,108,61.78294182376939,8.0,0.0,519.2000000000002
4301859,Barra do Guarita,2002,11-20,52,107,38.25976326986961,8.0,0.0,521.2000000000002
4301859,Barra do Guarita,2002,11-25,53,106,30.03968889905227,6.0,0.0,550.5000000000002
4301859,Barra do Guarita,2002,11-30,53,105,2.2935281417629847,6.0,0.0,500.2000000000001
4301859,Barra do Guarita,2002,12-05,50,103,17.53190205451964,6.0,0.0,474.3000000000001
4301859,Barra do Guarita,2002,12-10,50,102,93.89994511537607,6.0,0.0,452.6000000000001
4301859,Barra do Guarita,2002,12-15,50,101,98.94835401061127,6.0,0.0,437.09999999999997
4301859,Barra do Guarita,2002,12-20,50,100,98.3123021744486,6.0,0.0,466.1
4301859,Barra do Guarita,2003,10-01,57,109,0.0,5.0,0.0,901.5000000000005
4301859,Barra do Guarita,2003,10-06,56,108,0.0,5.0,0.0,903.7000000000004
4301859,Barra do Guarita,2003,10-11,56,109,0.0,5.0,0.0,922.2000000000004
4301859,Barra do Guarita,2003,10-16,57,109,17.526387026501002,5.0,0.0,1009.5000000000003
4301859,Barra do Guarita,2003,10-21,57,107,3.4362148356736304,5.0,0.0,989.0000000000003
4301859,Barra do Guarita,2003,10-26,55,105,0.0,5.0,0.0,924.2000000000004
4301859,Barra do Guarita,2003,10-31,54,104,0.5968134201886031,5.0,0.0,899.9000000000004
4301859,Barra do Guarita,2003,11-05,53,103,20.979398413823155,5.0,0.0,904.6000000000006
4301859,Barra do Guarita,2003,11-10,51,102,0.0,5.0,0.0,921.5000000000006
4301859,Barra do Guarita,2003,11-15,49,101,0.0,5.0,0.0,919.9000000000007
4301859,Barra do Guarita,2003,11-20,48,101,0.0,5.0,0.0,901.0000000000005
4301859,Barra do Guarita,2003,11-25,48,100,0.0,5.0,0.0,875.7000000000003
4301859,Barra do Guarita,2003,11-30,48,100,0.0,5.0,0.0,765.7000000000004
4301859,Barra do Guarita,2003,12-05,48,101,0.0,5.0,0.0,747.2000000000004
4301859,Barra do Guarita,2003,12-10,48,102,0.0,5.0,0.0,701.7000000000003
4301859,Barra do Guarita,2003,12-15,47,102,0.0,7.0,0.0,698.2000000000003
4301859,Barra do Guarita,2003,12-20,47,103,0.0,13.0,0.0,730.0000000000002
4301859,Barra do Guarita,2004,10-01,59,115,0.0,5.0,0.0,889.3000000000002
4301859,Barra do Guarita,2004,10-06,58,115,0.0,5.0,0.0,878.1000000000003
4301859,Barra do Guarita,2004,10-11,58,114,0.0,5.0,0.0,824.0000000000003
4301859,Barra do Guarita,2004,10-16,56,111,0.0,5.0,0.0,825.6000000000004
4301859,Barra do Guarita,2004,10-21,56,111,38.373925658750686,5.0,0.0,816.3000000000004
4301859,Barra do Guarita,2004,10-26,56,110,92.18085829002449,7.0,0.0,801.4000000000004
4301859,Barra do Guarita,2004,10-31,56,110,87.10509984964465,7.0,0.0,785.0000000000006
4301859,Barra do Guarita,2004,11-05,54,109,99.13521588249829,7.0,0.0,813.5000000000006
4301859,Barra do Guarita,2004,11-10,54,109,131.28140208545386,7.0,0.0,807.6000000000005
4301859,Barra do Guarita,2004,11-15,54,108,136.03040795878022,7.0,0.0,778.1000000000006
4301859,Barra do Guarita,2004,11-20,53,108,142.36845372244318,10.0,0.0,664.6000000000004
4301859,Barra do Guarita,2004,11-25,53,107,147.3786488733181,10.0,0.0,656.4000000000003
4301859,Barra do Guarita,2004,11-30,52,107,116.11437013295972,10.0,0.0,610.3000000000004
4301859,Barra do Guarita,2004,12-05,52,107,134.3064274630307,10.0,0.0,604.6000000000001
4301859,Barra do Guarita,2004,12-10,51,107,148.33172649919322,12.0,0.0,568.9000000000001
4301859,Barra do Guarita,2004,12-15,50,106,185.23422994934762,16.0,0.0,502.29999999999995
4301859,Barra do Guarita,2004,12-20,49,105,171.09742434065075,18.0,0.0,424.4
4301859,Barra do Guarita,2005,10-01,66,118,165.71206652295152,10.0,0.0,595.2000000000003
4301859,Barra do Guarita,2005,10-06,64,117,189.29261265165746,10.0,0.0,595.2000000000003
4301859,Barra do Guarita,2005,10-11,63,115,182.34751278603338,10.0,0.0,589.7000000000003
4301859,Barra do Guarita,2005,10-16,62,113,179.7044217292719,10.0,0.0,550.9000000000004
4301859,Barra do Guarita,2005,10-21,60,111,185.7241047333913,10.0,0.0,494.90000000000015
4301859,Barra do Guarita,2005,10-26,59,110,190.7225930461819,9.0,0.0,440.30000000000007
4301859,Barra do Guarita,2005,10-31,58,108,184.6825790025834,12.0,0.0,442.50000000000006
4301859,Barra do Guarita,2005,11-05,57,107,184.33957845812733,16.0,2.0,406.4999999999999
4301859,Barra do Guarita,2005,11-10,55,104,199.6938840920985,18.0,3.0,395.8999999999999
4301859,Barra do Guarita,2005,11-15,53,102,187.7848044710353,18.0,4.0,328.2999999999999
4301859,Barra do Guarita,2005,11-20,51,100,188.86535103716787,18.0,4.0,274.9
4301859,Barra do Guarita,2005,11-25,49,99,194.36887983682337,18.0,4.0,280.2
4301859,Barra do Guarita,2005,11-30,48,98,220.85478757923954,18.0,5.0,257.7999999999999
4301859,Barra do Guarita,2005,12-05,48,97,214.5642084336349,18.0,7.0,303.7999999999999
4301859,Barra do Guarita,2005,12-10,48,97,213.32932037802527,18.0,7.0,340.4
4301859,Barra do Guarita,2005,12-15,47,96,212.91695125911895,18.0,7.0,350.7
4301859,Barra do Guarita,2005,12-20,47,97,214.144010636516,18.0,7.0,378.09999999999997
4301859,Barra do Guarita,2006,10-01,60,110,152.74288302954923,9.0,4.0,647.9
4301859,Barra do Guarita,2006,10-06,60,109,132.11254793920526,9.0,4.0,612.2000000000002
4301859,Barra do Guarita,2006,10-11,58,107,160.06862291326777,7.0,4.0,610.8000000000001
4301859,Barra do Guarita,2006,10-16,58,107,151.88992340776574,7.0,4.0,607.2000000000002
4301859,Barra do Guarita,2006,10-21,56,105,160.5253803522218,7.0,4.0,550.5999999999999
4301859,Barra do Guarita,2006,10-26,55,103,147.85459603637875,7.0,5.0,513.1
4301859,Barra do Guarita,2006,10-31,53,101,155.16217746017347,7.0,5.0,510.3000000000001
4301859,Barra do Guarita,2006,11-05,52,99,157.20596797874344,7.0,5.0,537.9000000000001
4301859,Barra do Guarita,2006,11-10,50,98,124.75897192734485,7.0,5.0,540.4000000000001
4301859,Barra do Guarita,2006,11-15,49,97,131.07046760912698,7.0,5.0,539.9000000000001
4301859,Barra do Guarita,2006,11-20,49,97,90.29497277833758,6.0,5.0,516.4000000000002
4301859,Barra do Guarita,2006,11-25,47,98,6.351433307221932,6.0,3.0,535.0000000000001
4301859,Barra do Guarita,2006,11-30,46,98,0.0,6.0,3.0,572.9000000000001
4301859,Barra do Guarita,2006,12-05,45,98,0.5466852437362677,6.0,1.0,570.2000000000002
4301859,Barra do Guarita,2006,12-10,44,97,19.37035056354959,8.0,1.0,516.4000000000001
4301859,Barra do Guarita,2006,12-15,44,97,8.465910285526064,8.0,1.0,532.2
4301859,Barra do Guarita,2006,12-20,44,98,0.0,8.0,1.0,535.5
4301859,Barra do Guarita,2007,10-01,57,107,0.0,8.0,1.0,802.3000000000003
4301859,Barra do Guarita,2007,10-06,55,106,0.0,8.0,1.0,732.3000000000004
4301859,Barra do Guarita,2007,10-11,54,105,0.0,8.0,1.0,732.5000000000003
4301859,Barra do Guarita,2007,10-16,53,104,0.0,8.0,1.0,726.4000000000003
4301859,Barra do Guarita,2007,10-21,52,103,0.0,6.0,1.0,788.0000000000002
4301859,Barra do Guarita,2007,10-26,51,101,0.0,5.0,1.0,815.6000000000003
4301859,Barra do Guarita,2007,10-31,50,102,0.0,5.0,0.0,846.1000000000003
4301859,Barra do Guarita,2007,11-05,50,102,55.00933204332359,5.0,0.0,818.8000000000001
4301859,Barra do Guarita,2007,11-10,49,101,20.70851486502218,6.0,0.0,806.8
4301859,Barra do Guarita,2007,11-15,47,100,0.0,6.0,0.0,838.6
4301859,Barra do Guarita,2007,11-20,47,99,1.1142982085371482,6.0,0.0,742.5999999999999
4301859,Barra do Guarita,2007,11-25,46,99,0.0,6.0,0.0,729.6999999999999
4301859,Barra do Guarita,2007,11-30,46,98,0.0,6.0,0.0,709.6999999999999
4301859,Barra do Guarita,2007,12-05,46,98,0.0,6.0,0.0,720.0999999999999
4301859,Barra do Guarita,2007,12-10,46,99,0.0,6.0,0.0,714.9000000000001
4301859,Barra do Guarita,2007,12-15,46,100,0.0,7.0,0.0,773.2000000000002
4301859,Barra do Guarita,2007,12-20,47,101,0.0,7.0,0.0,744.2
4301859,Barra do Guarita,2008,10-01,61,114,86.57794505955049,6.0,0.0,786.8000000000003
4301859,Barra do Guarita,2008,10-06,60,114,89.65032444973633,9.0,0.0,791.8000000000003
4301859,Barra do Guarita,2008,10-11,61,115,108.0565173325354,10.0,0.0,783.1000000000004
4301859,Barra do Guarita,2008,10-16,59,113,126.84400638197562,10.0,0.0,667.1000000000003
4301859,Barra do Guarita,2008,10-21,58,112,84.0139535680305,10.0,0.0,673.9000000000002
4301859,Barra do Guarita,2008,10-26,57,111,85.98781733715892,10.0,0.0,666.8000000000002
4301859,Barra do Guarita,2008,10-31,57,111,100.69882377026626,10.0,0.0,662.2000000000002
4301859,Barra do Guarita,2008,11-05,55,110,136.7343055490891,10.0,0.0,593.1000000000003
4301859,Barra do Guarita,2008,11-10,53,108,167.04381850122132,10.0,0.0,569.8000000000001
4301859,Barra do Guarita,2008,11-15,52,106,132.91919670140777,10.0,0.0,435.59999999999997
4301859,Barra do Guarita,2008,11-20,50,105,119.30053332483163,10.0,0.0,433.49999999999994
4301859,Barra do Guarita,2008,11-25,50,105,126.73730857378287,10.0,0.0,426.0999999999999
4301859,Barra do Guarita,2008,11-30,48,105,109.69335116255361,10.0,0.0,430.99999999999994
4301859,Barra do Guarita,2008,12-05,49,106,139.32644685550687,8.0,0.0,426.2999999999999
4301859,Barra do Guarita,2008,12-10,49,105,116.72043820462048,8.0,0.0,540.0999999999998
4301859,Barra do Guarita,2008,12-15,49,105,129.31222772513584,8.0,0.0,535.2999999999998
4301859,Barra do Guarita,2008,12-20,49,107,117.54859968297453,8.0,0.0,537.4999999999999
4301859,Barra do Guarita,2009,10-01,61,117,137.081850477686,7.0,1.0,730.3000000000002
4301859,Barra do Guarita,2009,10-06,61,115,116.86350595241186,7.0,1.0,667.9000000000001
4301859,Barra do Guarita,2009,10-11,58,113,119.85340180379532,7.0,1.0,683.3
4301859,Barra do Guarita,2009,10-16,58,112,134.82275565796814,7.0,0.0,671.7
4301859,Barra do Guarita,2009,10-21,57,110,162.65758540454087,7.0,0.0,650.5
4301859,Barra do Guarita,2009,10-26,56,110,129.75390518186163,7.0,0.0,598.2999999999997
4301859,Barra do Guarita,2009,10-31,55,109,131.97484429792758,7.0,0.0,516.9
4301859,Barra do Guarita,2009,11-05,54,107,118.47039610051056,7.0,0.0,471.70000000000005
4301859,Barra do Guarita,2009,11-10,52,106,75.74254233341077,7.0,0.0,440.5000000000001
4301859,Barra do Guarita,2009,11-15,53,105,64.63809817058926,7.0,0.0,417.6000000000001
4301859,Barra do Guarita,2009,11-20,51,103,58.947145965813135,7.0,0.0,417.50000000000006
4301859,Barra do Guarita,2009,11-25,50,102,82.70218263748305,7.0,0.0,416.4000000000001
4301859,Barra do Guarita,2009,11-30,51,103,89.67374236088384,7.0,0.0,416.30000000000007
4301859,Barra do Guarita,2009,12-05,50,102,88.48038871456687,5.0,0.0,410.9000000000001
4301859,Barra do Guarita,2009,12-10,50,102,88.64513770930272,7.0,0.0,392.1000000000001
4301859,Barra do Guarita,2009,12-15,50,101,78.72231796329702,7.0,0.0,332.20000000000005
4301859,Barra do Guarita,2009,12-20,49,101,107.93394749744913,10.0,0.0,341.20000000000005
4301859,Barra do Guarita,2010,10-01,57,109,0.0,4.0,0.0,789.6000000000001
4301859,Barra do Guarita,2010,10-06,54,107,0.0,4.0,0.0,780.0000000000001
4301859,Barra do Guarita,2010,10-11,53,105,0.0,4.0,0.0,771.0000000000002
4301859,Barra do Guarita,2010,10-16,51,104,0.0,3.0,0.0,760.0000000000003
4301859,Barra do Guarita,2010,10-21,50,102,0.0,3.0,0.0,757.8000000000003
4301859,Barra do Guarita,2010,10-26,49,100,0.0,6.0,0.0,757.0000000000001
4301859,Barra do Guarita,2010,10-31,49,98,13.741771956003559,9.0,1.0,757.7000000000002
4301859,Barra do Guarita,2010,11-05,49,98,26.976248549041635,9.0,1.0,757.5000000000002
4301859,Barra do Guarita,2010,11-10,48,97,12.524264862896494,9.0,1.0,723.7
4301859,Barra do Guarita,2010,11-15,48,97,0.0,9.0,1.0,699.0000000000001
4301859,Barra do Guarita,2010,11-20,47,97,0.0,9.0,1.0,709.0000000000003
4301859,Barra do Guarita,2010,11-25,47,97,0.0,9.0,1.0,741.9000000000001
4301859,Barra do Guarita,2010,11-30,48,98,2.828065310246076,9.0,1.0,748.9000000000002
4301859,Barra do Guarita,2010,12-05,48,98,83.05567322471306,13.0,1.0,690.0000000000001
4301859,Barra do Guarita,2010,12-10,48,99,58.8015145470296,13.0,1.0,676.8000000000001
4301859,Barra do Guarita,2010,12-15,47,98,0.0,13.0,1.0,650.1000000000001
4301859,Barra do Guarita,2010,12-20,46,99,0.0,13.0,1.0,620.1000000000001
4301859,Barra do Guarita,2011,10-01,71,124,0.0,4.0,0.0,1057.6000000000001
4301859,Barra do Guarita,2011,10-06,69,122,19.517935748271846,4.0,0.0,1078.5
4301859,Barra do Guarita,2011,10-11,68,119,0.0,4.0,0.0,1030.8999999999999
4301859,Barra do Guarita,2011,10-16,66,117,0.0,4.0,0.0,958.3999999999999
4301859,Barra do Guarita,2011,10-21,64,116,0.0,4.0,0.0,953.8999999999999
4301859,Barra do Guarita,2011,10-26,62,115,0.0,4.0,0.0,956.2999999999997
4301859,Barra do Guarita,2011,10-31,60,112,0.0,4.0,0.0,903.3
4301859,Barra do Guarita,2011,11-05,58,110,0.0,4.0,0.0,903.4
4301859,Barra do Guarita,2011,11-10,57,109,0.0,4.0,0.0,889.7
4301859,Barra do Guarita,2011,11-15,55,108,0.0,5.0,0.0,892.4000000000001
4301859,Barra do Guarita,2011,11-20,53,107,0.0,9.0,0.0,945.2
4301859,Barra do Guarita,2011,11-25,52,106,0.0,11.0,0.0,895.0
4301859,Barra do Guarita,2011,11-30,51,106,0.0,11.0,0.0,889.6
4301859,Barra do Guarita,2011,12-05,50,106,0.0,11.0,0.0,796.8000000000001
4301859,Barra do Guarita,2011,12-10,49,105,0.0,11.0,0.0,780.4000000000002
4301859,Barra do Guarita,2011,12-15,48,104,0.0,11.0,0.0,731.8000000000003
4301859,Barra do Guarita,2011,12-20,47,105,0.0,11.0,0.0,777.4000000000003
4301859,Barra do Guarita,2012,10-01,64,116,207.15055451707968,14.0,3.0,434.8000000000002
4301859,Barra do Guarita,2012,10-06,63,115,207.7152176785768,14.0,3.0,427.3000000000001
4301859,Barra do Guarita,2012,10-11,62,114,228.55239651420118,12.0,3.0,429.7
4301859,Barra do Guarita,2012,10-16,62,112,216.2971529169517,10.0,3.0,397.59999999999997
4301859,Barra do Guarita,2012,10-21,61,109,202.29218277914086,10.0,5.0,414.2
4301859,Barra do Guarita,2012,10-26,59,108,190.7986595515532,10.0,3.0,414.9
4301859,Barra do Guarita,2012,10-31,57,106,215.1313380249411,10.0,3.0,368.5
4301859,Barra do Guarita,2012,11-05,55,103,207.31134712245566,10.0,3.0,368.5
4301859,Barra do Guarita,2012,11-10,54,101,219.6852346237463,9.0,5.0,353.0999999999999
4301859,Barra do Guarita,2012,11-15,53,100,190.8117614917101,9.0,5.0,326.7000000000001
4301859,Barra do Guarita,2012,11-20,51,98,150.11064012310177,9.0,5.0,306.20000000000005
4301859,Barra do Guarita,2012,11-25,49,97,119.15442575566277,9.0,5.0,278.30000000000007
4301859,Barra do Guarita,2012,11-30,49,97,149.3299122394489,9.0,5.0,298.2000000000001
4301859,Barra do Guarita,2012,12-05,48,95,155.75768511965637,9.0,5.0,293.1000000000001
4301859,Barra do Guarita,2012,12-10,47,94,179.76590808176914,12.0,5.0,273.59999999999997
4301859,Barra do Guarita,2012,12-15,47,94,166.858747791616,12.0,5.0,296.5999999999999
4301859,Barra do Guarita,2012,12-20,45,93,144.46657662204348,12.0,5.0,314.8999999999999
4301859,Barra do Guarita,2013,10-01,56,106,0.0,6.0,0.0,640.0000000000001
4301859,Barra do Guarita,2013,10-06,55,105,0.0,6.0,0.0,595.9000000000001
4301859,Barra do Guarita,2013,10-11,54,105,0.0,6.0,0.0,634.5
4301859,Barra do Guarita,2013,10-16,52,104,0.0,6.0,0.0,677.2000000000002
4301859,Barra do Guarita,2013,10-21,50,102,8.835566316789233,6.0,0.0,697.4000000000002
4301859,Barra do Guarita,2013,10-26,49,100,68.2122016414379,7.0,0.0,630.4000000000002
4301859,Barra do Guarita,2013,10-31,48,101,55.92565700814127,7.0,0.0,595.7000000000002
4301859,Barra do Guarita,2013,11-05,47,100,54.402029599811335,7.0,0.0,614.5000000000001
4301859,Barra do Guarita,2013,11-10,46,100,0.0,7.0,0.0,664.3
